transacao_id,idade_usuario,categoria_produto,meio_pagamento,tipo_dispositivo,valor_transacao,tempo_sessao_segundos,tentativas_senha_bloqueadas,distancia_km_cadastro,compras_ultimos_30d,ruido_latencia_ms,pin_autenticacao_app,dispositivo_fingerprint_hash,transacao_fraudulenta
TRX-50217,46.6,Vestuario,Cartao_Credito,Mobile,1464.35,1756.2,1,35.2,4,180.55,311,DEV-EDC36,0
TRX-50218,26.6,Eletronicos,Boleto,Mobile,1275.71,1101.5,0,103.2,4,92.19,584,DEV-CE160,0
TRX-50219,29.8,Beleza,Cartao_Credito,Mobile,318.75,793.7,0,146.0,5,-2.67,959,DEV-B23EE,0
TRX-50220,49.0,Vestuario,Pix,Tablet,34.34,1077.5,0,35.6,3,-34.55,511,DEV-1A3BD,0
TRX-50221,33.9,eletronicos,Cartao_Credito,Tablet,263.1,356.6,0,53.1,1,93.52,431,DEV-3812A,0
TRX-50222,33.3,eletronicos,Cartao_Credito,Mobile,246.99,1562.9,0,58.2,6,32.3,799,DEV-59544,0
TRX-50223,55.8,Beleza,Cartao_Credito,Mobile,239.8,196.2,0,266.9,2,225.54,968,DEV-8CFE6,0
TRX-50224,49.4,Beleza,Pix,Mobile,27.94,1000.8,2,7.0,6,88.66,424,DEV-34005,0
TRX-50225,38.8,Eletronicos,Cartao_Credito,Mobile,,1217.6,0,98.1,2,-104.58,501,DEV-7A8F3,0
TRX-50226,34.3,eletronicos,Cartao_Credito,Desktop,382.39,1493.7,1,140.9,5,129.91,841,DEV-8330E,0
TRX-50227,44.8,eletronicos,Boleto,Desktop,1543.99,1049.7,1,0.1,6,177.95,405,DEV-529CE,0
TRX-50228,45.1,Eletronicos,Boleto,Mobile,54.79,177.3,0,341.6,5,-1.43,363,DEV-9E8B6,0
TRX-50229,27.0,Beleza,Cartao_Credito,Mobile,195.66,180.7,0,265.2,4,-80.34,635,DEV-BE303,0
TRX-50230,34.3,Beleza,Pix,Desktop,1293.42,922.1,0,321.4,7,-89.86,989,DEV-82D9F,0
TRX-50231,38.3,eletronicos,Cartao_Credito,Mobile,534.37,1020.8,0,45.1,7,71.65,308,DEV-1DB2F,0
TRX-50232,36.3,Games,Cartao_Credito,Mobile,3062.6,1446.7,0,129.7,2,-6.76,498,DEV-58B25,1
TRX-50233,36.5, ELETRONICOS ,Boleto,Tablet,1141.82,905.2,1,179.8,2,-16.67,116,DEV-AC4D4,0
TRX-50234,34.3, ELETRONICOS ,Cartao_Credito,Mobile,592.45,810.5,2,27.7,0,129.33,256,DEV-B841C,1
TRX-50235,42.2,Eletronicos,Cartao_Credito,Desktop,469.05,516.2,1,265.0,2,5.2,977,DEV-DB7F9,1
TRX-50236,34.6,Vestuario,Boleto,Mobile,2702.93,1048.3,0,48.7,2,77.79,812,DEV-525E9,0
TRX-50237,50.1,Vestuario,Cartao_Credito,Mobile,101.29,601.9,1,46.0,4,-110.8,372,DEV-D7924,0
TRX-50238,34.9,Eletronicos,Cartao_Credito,Mobile,1069.49,746.8,1,44.8,3,-11.62,214,DEV-7F3BD,1
TRX-50239,41.7,Games,Boleto,Mobile,1204.9,12.8,0,28.7,6,45.89,558,DEV-C183B,0
TRX-50240,40.6,Eletronicos,Cartao_Credito,Mobile,909.56,1266.0,0,165.1,3,-123.47,664,DEV-D9924,0
TRX-50241,47.0,Eletronicos,Pix,Tablet,956.16,1359.8,2,106.1,5,49.4,576,DEV-1E5D2,1
TRX-50242,38.4, ELETRONICOS ,Pix,Mobile,306.09,996.3,1,83.0,4,7.98,265,DEV-497F1,0
TRX-50243,37.2, ELETRONICOS ,Cartao_Credito,Mobile,1130.84,893.5,1,52.4,5,-26.77,700,DEV-AEE54,0
TRX-50244,45.7,eletronicos,Cartao_Credito,Mobile,629.91,936.1,0,54.9,1,-53.43,645,DEV-DF404,0
TRX-50245,36.3, ELETRONICOS ,Boleto,Mobile,2355.14,380.3,1,296.5,7,35.89,822,DEV-EFBE5,1
TRX-50246,41.0,Games,Boleto,Mobile,124.53,740.4,0,127.3,1,-85.97,252,DEV-C03C2,0
TRX-50247,45.9,eletronicos,Boleto,Mobile,,1055.1,0,133.9,4,37.63,409,DEV-DBEBF,0
TRX-50248,54.2,Vestuario,Cartao_Credito,Tablet,,1144.9,2,117.6,5,20.79,649,DEV-E85F4,1
TRX-50249,28.4, ELETRONICOS ,Cartao_Credito,Desktop,53.68,1189.8,0,329.7,2,-126.47,685,DEV-A258E,0
TRX-50250,49.0,Beleza,Cartao_Credito,Desktop,54.37,435.6,0,169.9,0,-2.1,718,DEV-61F56,0
TRX-50251,25.3,Vestuario,Cartao_Credito,Desktop,629.01,584.1,0,53.9,5,20.09,747,DEV-C32F1,0
TRX-50252,26.8,Beleza,Pix,Mobile,35.89,1010.6,0,77.9,6,215.93,107,DEV-4C4B2,0
TRX-50253,42.9,Eletronicos,Pix,Mobile,1270.96,1437.4,0,129.6,1,74.44,927,DEV-D0F0D,1
TRX-50254,25.6,Games,Pix,Desktop,195.51,1778.2,0,64.4,3,133.52,992,DEV-DBAB5,0
TRX-50255,16.2,Games,Cartao_Credito,SmartTV,28.43,1048.0,0,50.3,4,44.95,590,DEV-617F9,0
TRX-50256,40.8, ELETRONICOS ,Pix,Desktop,657.97,1302.8,0,355.5,5,151.0,332,DEV-DA954,0
TRX-50257,39.6,Eletronicos,Cartao_Credito,Mobile,220.09,1030.7,0,625.0,3,-365.85,775,DEV-9E73D,0
TRX-50258,28.0, ELETRONICOS ,Cartao_Credito,Mobile,596.98,60.1,0,330.1,1,87.88,328,DEV-97C13,1
TRX-50259,27.7, ELETRONICOS ,Cartao_Credito,Mobile,599.03,412.9,0,143.6,4,41.42,765,DEV-AB70C,0
TRX-50260,40.0,Beleza,Boleto,Desktop,310.19,1393.9,1,404.8,1,104.37,528,DEV-4FE08,1
TRX-50261,45.7,Eletronicos,Cartao_Credito,Mobile,515.35,623.5,0,173.6,5,-154.06,429,DEV-52AF0,0
TRX-50262,36.3,Eletronicos,Cartao_Credito,Mobile,800.37,1784.0,0,518.2,4,-41.14,543,DEV-9D331,0
TRX-50263,45.8,Vestuario,Boleto,Mobile,1263.54,1056.1,2,114.2,3,9.33,647,DEV-668C6,1
TRX-50264,40.4,Eletronicos,Cartao_Credito,Mobile,1222.51,89.4,0,27.2,1,-174.19,781,DEV-5FCC2,0
TRX-50265,32.8,Vestuario,Cartao_Credito,Desktop,529.52,413.7,0,178.5,2,-80.35,770,DEV-B2B75,0
TRX-50266,19.1, ELETRONICOS ,Cartao_Credito,Mobile,1212.22,407.2,0,181.7,3,32.2,619,DEV-DBBF0,1
TRX-50267,30.5,Games,Cartao_Credito,Mobile,305.69,70.9,2,80.3,3,-142.72,354,DEV-595B1,0
TRX-50268,40.8, ELETRONICOS ,Pix,Mobile,1043.22,749.7,2,352.0,5,53.57,349,DEV-8B413,1
TRX-50269,32.2,Beleza,Pix,Desktop,149.34,1180.7,1,2.1,2,75.47,799,DEV-34909,0
TRX-50270,49.1,Vestuario,Boleto,Mobile,,313.8,2,22.0,6,50.96,508,DEV-960EE,0
TRX-50271,44.9,eletronicos,Boleto,Mobile,288.5,220.9,2,113.8,5,-115.12,843,DEV-63A25,0
TRX-50272,39.6,eletronicos,Boleto,Tablet,58.61,295.8,1,62.0,3,63.13,393,DEV-25709,0
TRX-50273,36.7,Games,Pix,Mobile,594.29,1748.3,0,196.7,2,341.71,871,DEV-7AF0D,0
TRX-50274,37.2,Games,Voucher,Desktop,,1618.2,0,300.4,3,302.35,735,DEV-D17F6,0
TRX-50275,30.2,Games,Boleto,Desktop,134.94,1615.7,1,233.2,6,114.57,654,DEV-A856F,0
TRX-50276,27.0, ELETRONICOS ,Cartao_Credito,Mobile,801.88,1562.1,0,262.8,3,89.67,399,DEV-B17BC,1
TRX-50277,42.7,Eletronicos,Cartao_Credito,Mobile,150.13,620.0,0,215.6,4,-294.78,677,DEV-F14BD,1
TRX-50278,36.9,Eletronicos,Cartao_Credito,Desktop,114.53,1496.7,0,59.9,1,-35.48,244,DEV-AC7C6,0
TRX-50279,41.2, ELETRONICOS ,Cartao_Credito,Mobile,28.69,1690.0,0,325.6,6,235.0,315,DEV-71591,0
TRX-50280,27.8,eletronicos,Cartao_Credito,Desktop,1724.85,1604.0,0,25.0,2,98.43,352,DEV-4A889,0
TRX-50281,34.5, ELETRONICOS ,Cartao_Credito,Mobile,82.57,100.9,0,53.4,2,-215.51,171,DEV-D259C,0
TRX-50282,32.4,Beleza,Pix,Desktop,1915.05,1485.1,2,414.2,2,-38.12,378,DEV-AB5FB,1
TRX-50283,43.8,eletronicos,Boleto,Mobile,285.04,957.7,0,51.9,4,72.02,102,DEV-9A7D5,0
TRX-50284,52.9,Beleza,Cartao_Credito,Desktop,,1005.5,0,20.5,4,59.42,540,DEV-C6C82,0
TRX-50285,44.9, ELETRONICOS ,Cartao_Credito,Desktop,1218.62,405.0,1,152.7,3,-42.25,494,DEV-4899F,0
TRX-50286,23.9,Vestuario,Boleto,Mobile,525.2,988.6,0,113.1,3,132.52,299,DEV-30FDB,0
TRX-50287,40.1,Vestuario,Boleto,Mobile,382.84,1454.5,0,63.9,0,18.0,287,DEV-57342,0
TRX-50288,33.2,Eletronicos,Pix,Mobile,158.41,1712.9,0,312.3,4,25.59,446,DEV-60681,0
TRX-50289,29.6,eletronicos,Cartao_Credito,Mobile,403.47,851.9,1,46.7,3,122.12,169,DEV-9874B,0
TRX-50290,, ELETRONICOS ,Pix,Mobile,226.68,995.4,1,23.6,0,-28.29,503,DEV-B6DF8,1
TRX-50291,28.7,eletronicos,Boleto,Mobile,315.63,1131.3,0,10.6,5,75.46,632,DEV-517C8,0
TRX-50292,42.8,Eletronicos,Boleto,Mobile,123.2,1669.1,0,327.3,4,96.9,553,DEV-1C692,0
TRX-50293,26.8,Vestuario,Cartao_Credito,Mobile,336.03,1618.7,1,28.6,5,-6.36,955,DEV-AB9BF,0
TRX-50294,17.8,Vestuario,Boleto,Desktop,961.22,1732.1,0,267.6,7,86.03,682,DEV-BF5E1,0
TRX-50295,37.2, ELETRONICOS ,Boleto,Mobile,249.34,1390.6,1,141.7,0,26.88,376,DEV-67C9E,1
TRX-50296,45.7,Vestuario,Boleto,Mobile,540.82,1611.8,0,67.1,4,266.15,156,DEV-A669B,0
TRX-50297,35.5, ELETRONICOS ,Cartao_Credito,Mobile,32.83,970.8,1,144.6,3,-60.18,467,DEV-CCD76,1
TRX-50298,20.4,eletronicos,Pix,Mobile,,731.4,1,80.2,6,-40.9,989,DEV-F41E2,0
TRX-50299,21.8,Beleza,Cartao_Credito,Desktop,421.97,1017.7,0,121.3,3,98.0,897,DEV-61FED,0
TRX-50300,31.4,Eletronicos,Cartao_Credito,Mobile,101.09,492.4,0,197.8,4,-220.8,883,DEV-65D2F,0
TRX-50301,46.6,Games,Cartao_Credito,Desktop,286.14,984.0,0,7.2,4,162.27,328,DEV-D3A5F,0
TRX-50302,24.7,Eletronicos,Boleto,Desktop,527.33,881.9,1,212.3,1,80.92,445,DEV-E60CA,0
TRX-50303,28.2,Vestuario,Pix,Desktop,48.3,398.9,1,42.2,3,-253.72,856,DEV-31A44,0
TRX-50304,43.4,Beleza,Cartao_Credito,Mobile,69.03,666.6,0,88.6,3,-50.22,360,DEV-F3976,0
TRX-50305,39.7,Vestuario,Cartao_Credito,SmartTV,557.74,998.1,1,141.3,0,-22.43,863,DEV-82D55,0
TRX-50306,42.4,Eletronicos,Cartao_Credito,Mobile,1360.23,1346.3,1,84.5,2,-119.11,366,DEV-E3078,1
TRX-50307,48.6,Eletronicos,Cartao_Credito,Mobile,703.87,618.4,0,284.9,1,-25.45,846,DEV-DC4B2,1
TRX-50308,24.9,Eletronicos,Boleto,Mobile,9999999.0,684.7,0,333.4,1,209.05,359,DEV-84845,1
TRX-50309,27.8,Eletronicos,Voucher,Mobile,320.72,560.3,0,274.0,5,138.26,673,DEV-BB8D6,0
TRX-50310,26.6, ELETRONICOS ,Cartao_Credito,Mobile,95.42,1185.8,0,98.4,2,-42.63,876,DEV-61AEA,0
TRX-50311,36.3,Eletronicos,Cartao_Credito,Desktop,2611.81,632.1,0,276.0,1,127.99,309,DEV-84C10,1
TRX-50312,55.9,Eletronicos,Boleto,Mobile,1125.21,1715.8,0,77.2,1,24.46,759,DEV-C485D,1
TRX-50313,24.2,Beleza,Cartao_Credito,Desktop,214.28,221.3,1,197.2,2,-19.11,464,DEV-42AAB,0
TRX-50314,32.1,Eletronicos,Pix,Mobile,695.95,22.3,2,49.8,1,1.9,636,DEV-7810E,0
TRX-50315,46.4,eletronicos,Pix,Mobile,1066.72,412.1,3,730.5,7,143.15,816,DEV-3CDD3,1
TRX-50316,37.7,Eletronicos,Cartao_Credito,SmartTV,40.46,598.4,0,167.7,5,56.65,376,DEV-EF16D,0
TRX-50317,21.3,Eletronicos,Cartao_Credito,Mobile,491.46,798.7,0,270.6,5,-231.77,267,DEV-6ED22,0
TRX-50318,14.9, ELETRONICOS ,Voucher,Mobile,1462.24,1433.7,0,313.2,4,67.54,157,DEV-78AA1,0
TRX-50319,32.2,Vestuario,Cartao_Credito,Desktop,1826.73,847.4,0,195.0,1,43.91,433,DEV-8C9FA,1
TRX-50320,40.6,Vestuario,Pix,Mobile,103.7,1312.3,1,111.0,2,-41.26,401,DEV-4E448,0
TRX-50321,29.6,Eletronicos,Cartao_Credito,Mobile,62.77,86.0,0,395.3,6,-103.62,150,DEV-E5A68,1
TRX-50322,38.0,Vestuario,Cartao_Credito,Mobile,749.87,62.2,0,298.3,2,-77.47,340,DEV-8F31B,1
TRX-50323,18.2,Vestuario,Pix,Mobile,92.98,513.7,1,91.0,5,-168.95,100,DEV-9CFA1,0
TRX-50324,42.0,Vestuario,Pix,Mobile,351.94,828.2,0,21.0,8,175.94,235,DEV-2C4BF,0
TRX-50325,43.8,Eletronicos,Boleto,Mobile,824.32,423.2,2,10.2,3,-193.05,128,DEV-2A7C8,0
TRX-50326,45.2, ELETRONICOS ,Cartao_Credito,Mobile,3291.46,1315.4,2,24.3,3,-47.37,704,DEV-41DF9,1
TRX-50327,34.7,Beleza,Pix,Mobile,350.01,893.0,1,19.2,3,-19.21,255,DEV-90B2F,0
TRX-50328,36.1,Games,Pix,Mobile,478.2,1795.8,0,102.6,2,-75.64,317,DEV-BCBD6,0
TRX-50329,35.5,eletronicos,Pix,Mobile,,847.4,0,165.6,7,169.61,644,DEV-AC803,0
TRX-50330,31.7,Vestuario,Cartao_Credito,Desktop,145.4,1389.7,0,411.3,2,61.25,492,DEV-D906D,0
TRX-50331,34.9,Eletronicos,Pix,Mobile,362.75,277.6,0,95.1,7,-20.47,386,DEV-3EE9A,0
TRX-50332,30.1,Beleza,Cartao_Credito,Mobile,192.37,81.3,0,27.7,3,37.75,991,DEV-D8699,0
TRX-50333,31.5,Eletronicos,Pix,Mobile,647.17,979.5,0,132.5,5,-184.86,133,DEV-E0973,0
TRX-50334,,Eletronicos,Cartao_Credito,Mobile,745.42,32.0,0,80.5,1,80.11,801,DEV-D814D,0
TRX-50335,34.2,Eletronicos,Pix,Mobile,164.24,673.5,0,25.2,1,-60.07,466,DEV-9516A,0
TRX-50336,43.5,Vestuario,Cartao_Credito,Mobile,337.07,1226.6,2,108.7,2,-265.28,413,DEV-4E77E,1
TRX-50337,22.8, ELETRONICOS ,Cartao_Credito,Desktop,106.03,961.5,0,45.2,3,7.61,735,DEV-5F109,0
TRX-50338,29.3,Beleza,Boleto,Mobile,737.45,990.9,1,68.1,4,-72.38,626,DEV-4F1E2,0
TRX-50339,29.5,Eletronicos,Cartao_Credito,Desktop,106.47,532.5,0,332.6,4,-194.73,595,DEV-D6471,0
TRX-50340,,Eletronicos,Cartao_Credito,Desktop,309.66,275.3,2,163.0,6,-120.76,288,DEV-AE2CB,1
TRX-50341,23.8,Eletronicos,Boleto,Desktop,20.66,1184.9,0,28.3,3,-133.96,723,DEV-4080D,0
TRX-50342,24.7,Games,Pix,Mobile,512.13,1273.6,0,538.3,3,-158.28,102,DEV-78399,0
TRX-50343,32.3,Vestuario,Voucher,Mobile,404.22,137.8,1,173.3,4,49.27,803,DEV-3728D,1
TRX-50344,25.9,Eletronicos,Cartao_Credito,Tablet,1384.33,268.9,0,79.2,3,-136.47,307,DEV-B04F3,0
TRX-50345,32.0, ELETRONICOS ,Boleto,Mobile,741.97,647.7,0,5.6,4,5.54,174,DEV-7CDA7,0
TRX-50346,51.6,Vestuario,Cartao_Credito,Mobile,,1664.2,1,69.7,2,44.63,872,DEV-46522,0
TRX-50347,25.3,Eletronicos,Cartao_Credito,Mobile,673.12,1468.9,0,496.9,5,43.24,259,DEV-31A8B,0
TRX-50348,33.1,Eletronicos,Pix,Mobile,962.84,40.1,0,2.4,1,7.5,419,DEV-E9C41,0
TRX-50349,,Beleza,Boleto,Mobile,214.57,424.7,1,872.8,3,29.91,836,DEV-6A21A,1
TRX-50350,28.8,Vestuario,Boleto,Mobile,499.94,1476.6,0,259.0,2,127.22,872,DEV-552E8,0
TRX-50351,23.6,eletronicos,Cartao_Credito,Mobile,444.84,168.6,1,116.4,3,191.15,124,DEV-26AC9,1
TRX-50352,29.2,Eletronicos,Pix,Mobile,1484.91,1720.7,1,88.8,3,-59.35,685,DEV-25388,1
TRX-50353,12.7, ELETRONICOS ,Pix,Desktop,72.29,1652.4,1,45.5,5,19.9,706,DEV-8B254,0
TRX-50354,43.0,Eletronicos,Pix,Mobile,245.94,639.5,0,86.8,6,23.7,174,DEV-4E9D2,0
TRX-50355,34.2,eletronicos,Cartao_Credito,Mobile,280.52,311.7,0,89.8,2,-81.8,792,DEV-4D121,0
TRX-50356,31.4,Eletronicos,Cartao_Credito,Mobile,168.95,1654.3,0,308.7,5,-70.67,498,DEV-EED6F,0
TRX-50357,34.7,Vestuario,Pix,Mobile,67.73,1052.6,0,287.6,3,-30.48,742,DEV-84BAE,0
TRX-50358,31.4,Vestuario,Cartao_Credito,Mobile,362.2,1115.9,2,122.0,4,-37.95,853,DEV-90911,0
TRX-50359,50.3,Eletronicos,Pix,Mobile,113.64,1324.1,1,42.7,3,-18.29,555,DEV-CC018,0
TRX-50360,47.0,Eletronicos,Pix,Mobile,705.37,783.0,0,18.2,4,132.4,522,DEV-3AFD2,0
TRX-50361,52.5,Beleza,Cartao_Credito,Mobile,410.48,975.9,1,196.1,5,103.57,701,DEV-3F0A8,0
TRX-50362,40.7,Vestuario,Voucher,Desktop,774.7,715.4,0,197.9,3,111.62,849,DEV-A1327,1
TRX-50363,42.8,Eletronicos,Cartao_Credito,Mobile,,1251.7,1,539.5,3,13.87,374,DEV-B782D,0
TRX-50364,,Vestuario,Cartao_Credito,Mobile,1096.09,1083.7,1,199.7,7,-18.39,893,DEV-330A4,1
TRX-50365,30.8, ELETRONICOS ,Cartao_Credito,Mobile,,521.0,1,8.6,1,-143.18,649,DEV-4C1DE,1
TRX-50366,15.5,Eletronicos,Cartao_Credito,Desktop,200.41,57.5,0,102.0,3,57.41,304,DEV-21886,0
TRX-50367,34.8,Eletronicos,Pix,Desktop,214.87,414.5,0,14.7,2,-111.23,543,DEV-E9CFE,0
TRX-50368,41.4,Eletronicos,Cartao_Credito,Mobile,638.89,788.8,1,298.0,3,97.69,726,DEV-228E4,0
TRX-50369,35.0,Vestuario,Boleto,Mobile,590.73,1097.8,1,96.4,4,62.71,196,DEV-5DDDA,0
TRX-50370,49.0,Eletronicos,Cartao_Credito,Mobile,,1135.8,1,26.1,2,-13.22,907,DEV-6AA00,0
TRX-50371,31.3,Vestuario,Cartao_Credito,Mobile,681.33,1069.2,0,82.5,2,-117.24,350,DEV-9DB21,0
TRX-50372,, ELETRONICOS ,Pix,Desktop,159.09,1377.7,0,122.8,3,14.4,692,DEV-51B58,0
TRX-50373,31.6,Eletronicos,Pix,Mobile,2057.69,1064.9,2,126.8,3,190.86,188,DEV-4C90A,1
TRX-50374,53.1,Vestuario,Boleto,Mobile,649.82,984.9,0,79.9,4,-46.6,972,DEV-993B6,0
TRX-50375,16.4,Vestuario,Pix,Mobile,403.89,1655.4,0,65.5,2,-220.9,637,DEV-8FE7B,0
TRX-50376,48.7,Eletronicos,Cartao_Credito,Mobile,555.57,256.0,1,91.4,4,-170.39,728,DEV-D84B3,0
TRX-50377,34.8,Vestuario,Cartao_Credito,Mobile,503.8,295.5,0,199.6,1,17.36,753,DEV-DBE58,1
TRX-50378,39.4,Eletronicos,Cartao_Credito,Desktop,1529.75,870.4,0,223.5,2,-37.1,894,DEV-BFDE2,1
TRX-50379,12.0,Vestuario,Cartao_Credito,Mobile,704.41,956.2,1,196.2,4,-38.94,207,DEV-84E9B,0
TRX-50380,21.6,Vestuario,Boleto,Desktop,857.37,795.9,1,18.6,5,44.62,650,DEV-3B9DB,1
TRX-50381,36.0,Beleza,Cartao_Credito,Mobile,847.62,794.0,0,12.3,5,13.4,490,DEV-5B50F,0
TRX-50382,42.8, ELETRONICOS ,Pix,Desktop,453.05,1677.1,1,9.2,7,73.65,397,DEV-2B6E9,0
TRX-50383,34.0,Eletronicos,Pix,Mobile,819.56,1457.0,2,44.6,2,57.96,409,DEV-84736,0
TRX-50384,25.8,eletronicos,Boleto,Desktop,684.92,399.4,0,175.5,7,-209.95,335,DEV-865C9,0
TRX-50385,35.2,Games,Cartao_Credito,Mobile,159.6,623.1,1,4.4,6,-96.02,782,DEV-850B6,0
TRX-50386,28.1,Beleza,Pix,Desktop,570.6,1305.9,1,99.1,3,94.59,808,DEV-CBFB3,0
TRX-50387,59.8,Beleza,Cartao_Credito,Mobile,41.57,1313.7,0,86.9,2,-51.97,825,DEV-4FD70,0
TRX-50388,42.2,Vestuario,Boleto,Mobile,232.09,865.7,1,36.2,1,-120.64,965,DEV-C9253,0
TRX-50389,37.1, ELETRONICOS ,Cartao_Credito,SmartTV,319.86,175.5,0,2.6,0,-16.63,903,DEV-A78D0,0
TRX-50390,50.0,eletronicos,Cartao_Credito,Mobile,38.38,1529.3,0,45.1,2,105.44,380,DEV-EE4B1,0
TRX-50391,38.6,Eletronicos,Cartao_Credito,Desktop,2985.14,846.3,3,91.7,1,139.02,695,DEV-EC112,1
TRX-50392,49.1,Vestuario,Pix,Mobile,415.44,1164.3,0,24.5,2,75.85,204,DEV-9ACE6,0
TRX-50393,67.9,Eletronicos,Cartao_Credito,Desktop,1234.44,454.3,1,72.8,4,2.34,479,DEV-E2487,0
TRX-50394,30.2, ELETRONICOS ,Cartao_Credito,Tablet,606.63,786.1,0,7.2,9,-74.38,381,DEV-302F0,0
TRX-50395,47.7,eletronicos,Boleto,Mobile,573.11,1650.3,0,164.0,6,-16.09,495,DEV-59203,0
TRX-50396,55.4,Vestuario,Cartao_Credito,Mobile,,807.5,3,196.4,2,76.25,619,DEV-38C53,0
TRX-50397,35.3,Eletronicos,Cartao_Credito,Mobile,276.23,495.2,0,11.7,3,-79.57,862,DEV-E5484,0
TRX-50398,37.8,Eletronicos,Cartao_Credito,SmartTV,390.52,301.9,1,130.4,3,123.79,761,DEV-A99ED,0
TRX-50399,42.6,Beleza,Cartao_Credito,Mobile,869.91,364.0,0,20.9,1,-109.23,835,DEV-A4906,0
TRX-50400,21.8,Beleza,Pix,Desktop,170.76,132.3,0,0.8,1,135.8,862,DEV-34657,0
TRX-50401,39.4,Eletronicos,Boleto,Mobile,942.48,723.1,1,15.7,2,20.97,376,DEV-46CBD,1
TRX-50402,26.1,Eletronicos,Voucher,SmartTV,778.32,1056.9,0,259.3,3,134.5,320,DEV-38176,1
TRX-50403,24.9, ELETRONICOS ,Cartao_Credito,Mobile,108.42,376.0,0,48.3,3,-166.43,633,DEV-78069,0
TRX-50404,45.6, ELETRONICOS ,Boleto,Tablet,520.25,523.9,1,12.4,5,293.66,226,DEV-5DA43,0
TRX-50405,46.0,Vestuario,Voucher,Mobile,424.89,396.1,3,112.7,5,36.05,330,DEV-65D01,0
TRX-50406,38.5,Beleza,Cartao_Credito,Mobile,369.45,1183.2,0,496.2,3,215.28,432,DEV-D927C,0
TRX-50407,29.6,Eletronicos,Cartao_Credito,Mobile,411.24,1585.0,1,120.2,5,-222.42,372,DEV-AB199,0
TRX-50408,45.5,Vestuario,Boleto,Desktop,220.35,330.6,0,89.1,1,33.02,742,DEV-57B30,1
TRX-50409,39.8,Eletronicos,Cartao_Credito,Mobile,857.45,359.1,0,673.4,6,-66.21,134,DEV-4CA62,1
TRX-50410,40.7,Eletronicos,Cartao_Credito,SmartTV,1681.37,881.8,1,162.5,1,71.83,462,DEV-EB5E3,1
TRX-50411,42.1,Eletronicos,Cartao_Credito,Mobile,920.49,48.3,2,202.0,3,92.8,187,DEV-90243,1
TRX-50412,35.1,Vestuario,Cartao_Credito,Desktop,,1296.9,0,6.6,5,-54.18,865,DEV-E1224,0
TRX-50413,38.6,Beleza,Cartao_Credito,Mobile,132.39,840.1,2,41.3,5,-273.59,664,DEV-792FF,0
TRX-50414,31.3,Eletronicos,Boleto,Tablet,743.92,1448.4,0,9.4,2,55.21,298,DEV-249C9,0
TRX-50415,45.3,Eletronicos,Cartao_Credito,Mobile,326.84,764.8,0,25.9,1,-6.2,333,DEV-ECE49,1
TRX-50416,43.1,Vestuario,Pix,Mobile,372.2,1332.1,1,415.8,2,229.06,836,DEV-22E1D,0
TRX-50417,47.8,Eletronicos,Cartao_Credito,Desktop,379.43,80.3,0,114.3,2,71.17,294,DEV-37CA6,0
TRX-50418,20.4,Vestuario,Boleto,Mobile,1074.84,55.9,0,197.4,3,-164.57,439,DEV-DD445,1
TRX-50419,44.3,Eletronicos,Boleto,Mobile,683.63,1313.7,0,105.4,5,-56.91,263,DEV-A29F3,0
TRX-50420,41.4, ELETRONICOS ,Boleto,SmartTV,230.5,1488.8,1,39.2,5,-221.79,714,DEV-6A4B3,0
TRX-50421,22.9, ELETRONICOS ,Cartao_Credito,Mobile,640.73,485.0,4,48.4,5,43.53,422,DEV-BD1C6,1
TRX-50422,46.1,Eletronicos,Cartao_Credito,Mobile,1553.39,1436.6,0,24.2,5,131.97,719,DEV-66005,0
TRX-50423,29.2,Beleza,Boleto,Mobile,269.99,623.3,0,13.4,5,73.09,306,DEV-B05B5,0
TRX-50424,34.3,Beleza,Cartao_Credito,Mobile,172.69,671.3,0,42.1,4,-155.17,111,DEV-69916,0
TRX-50425,45.0,Eletronicos,Cartao_Credito,Mobile,468.32,1019.0,1,73.3,5,-89.52,379,DEV-91FFC,0
TRX-50426,,eletronicos,Voucher,Mobile,1053.88,200.2,2,298.1,4,-138.28,587,DEV-2456B,1
TRX-50427,41.1,Vestuario,Cartao_Credito,Mobile,,282.9,1,185.7,2,-105.46,533,DEV-CA701,1
TRX-50428,21.4,Beleza,Cartao_Credito,Mobile,443.77,1648.2,0,110.7,1,34.05,853,DEV-2C361,0
TRX-50429,47.1,Eletronicos,Pix,Mobile,172.66,694.5,0,30.4,2,74.99,694,DEV-BF6B4,0
TRX-50430,50.6,Eletronicos,Cartao_Credito,Mobile,502.12,1442.6,0,345.9,2,148.47,567,DEV-19B1D,1
TRX-50431,36.0,Vestuario,Pix,Desktop,1656.39,223.5,0,446.0,7,-180.92,361,DEV-78FD9,0
TRX-50432,17.1,Vestuario,Cartao_Credito,Mobile,444.58,1315.1,4,298.8,2,300.03,734,DEV-93D13,1
TRX-50433,37.5,Eletronicos,Boleto,Mobile,586.89,1027.1,0,381.5,5,175.89,613,DEV-27EFB,0
TRX-50434,49.4, ELETRONICOS ,Cartao_Credito,Desktop,463.1,1435.9,1,7.6,4,-43.19,771,DEV-A0AF0,0
TRX-50435,46.1,Games,Cartao_Credito,Desktop,1061.91,404.4,1,277.9,5,53.35,589,DEV-1E3D6,1
